GO.ID	Description	p.Val	FDR	Phenotype	Genes
HP:0000325	Triangular face	3.15e-02	3.15e-02	1	ELN,NALCN,COL1A1,PVRL1,SPARC,SERPINF1,KRAS,FBLN5,FKBP10,SERPINH1,HMGA2,CREB3L1,COL1A2,SPRED1,IGF2,BMP1
HP:0000168	Abnormality of the gingiva	3.55e-02	3.55e-02	1	NFIX,ELN,ADAMTS2,MMP2,CLIP2,PDGFRB,KCNJ8,KRT17,COL5A1,RIN2,MMP14,ANTXR2,TNXB,COL3A1,ROR2,SH3PXD2B,FAM20C,FAT4
HP:0000212	Gingival overgrowth	8.39e-05	8.39e-05	1	NFIX,ELN,ADAMTS2,MMP2,CLIP2,PDGFRB,KCNJ8,COL5A1,RIN2,MMP14,ANTXR2,TNXB,COL3A1,ROR2,SH3PXD2B,FAM20C,FAT4
HP:0000494	Downslanted palpebral fissures	2.55e-02	2.55e-02	1	COL11A1,FGFR3,NDST1,ADAMTS2,ZNF423,CDK6,GLI3,ACTA2,PVRL1,DSE,SEMA5A,FOXP1,PRRX1,TGFB3,BMP4,BMP2,RIN2,MYH11,KRAS,LRP4,FBLN5,GJA1,SKI,TGFBR2,SPRED1,FBN1,ROR2,ZEB2,EFEMP2,SH3PXD2B,SOX11,FAM20C,MAF,PRKG1,TCF4,SLC2A10,MFAP5,HBA1,TWIST2
HP:0011862	Abnormal bone collagen fibril morphology	2.57e-05	2.57e-05	1	COL1A1,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0003784	Type 1 collagen overmodification	2.57e-05	2.57e-05	1	COL1A1,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0001645	Sudden cardiac death	4.13e-02	4.13e-02	1	ELN,FGFR3,CLIP2,LAMA4,TNFSF4,TGFB3,KCNJ8,LDB3,DPP6,SYNE1,ZNF365,TPM1,CACNA1C,KIT,NEXN,TGFBR2,SGCD,DES,SLC2A10,ENPP1,PLN
HP:0000072	Hydroureter	6.40e-03	6.40e-03	1	FOXF1,WFS1,MYH11,EDNRA,ACTG2,TNXB,ROBO2
HP:0001382	Joint hypermobility	6.76e-11	6.76e-11	1	NFIX,ELN,COL11A1,FGFR3,PLOD1,ADAMTS2,PTHLH,COL9A3,SEC23A,XYLT1,COMP,CLIP2,ACTA2,COL1A1,COL12A1,DSE,SEMA5A,SPARC,TGFB3,COL5A1,SERPINF1,RIN2,MYH11,KRAS,AGT,FBLN5,FKBP10,COL6A1,COL6A2,SERPINH1,CREB3L1,ACAN,SKI,COL6A3,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,BMP1,COL3A1,ANTXR1,EFEMP2,SOX11,EXT1,ROBO2,PRKG1,FAT4,SLC2A10,ENPP1,MFAP5,COL5A2,ZNF469
HP:0005072	Hyperextensibility at wrists	2.45e-04	2.45e-04	1	COL12A1,COL6A1,COL6A2,COL6A3
HP:0001380	Ligamentous laxity	3.81e-06	3.81e-06	1	XYLT1,COMP,COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0001388	Joint laxity	5.32e-15	5.32e-15	1	ELN,PLOD1,ADAMTS2,SEC23A,XYLT1,COMP,CLIP2,ACTA2,COL1A1,COL12A1,DSE,SPARC,COL5A1,SERPINF1,MYH11,FBLN5,FKBP10,COL6A1,COL6A2,SERPINH1,CREB3L1,ACAN,SKI,COL6A3,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,BMP1,COL3A1,EFEMP2,SOX11,PRKG1,FAT4,SLC2A10,MFAP5,COL5A2,ZNF469
HP:0005692	Joint hyperflexibility	2.21e-04	2.21e-04	1	ACTA2,MYH11,TGFBR2,FBN1,PRKG1,MFAP5
HP:0002761	Generalized joint laxity	4.92e-07	4.92e-07	1	FGFR3,COMP,COL1A1,DSE,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0002097	Emphysema	1.42e-02	1.42e-02	1	ELN,EVC,ACTA2,MYH11,FBLN5,TGFBR2,FBN1,EFEMP2,PRKG1,MFAP5
HP:0001369	Arthritis	1.79e-02	1.79e-02	1	COL11A1,FGFR3,MMP2,COL9A3,XYLT1,COMP,CAV1,COL1A1,GHR,PRG4,CTGF,COL5A1,MATN3,MMP14,ACAN,COL1A2,GJB2,FBN1,TNXB,COL3A1,EXT1,CES1,COL5A2
HP:0002758	Osteoarthritis	2.01e-06	2.01e-06	1	COL11A1,FGFR3,COL9A3,XYLT1,COMP,COL1A1,GHR,COL5A1,MATN3,ACAN,COL1A2,FBN1,TNXB,COL3A1,EXT1,COL5A2
HP:0003088	Premature osteoarthritis	7.13e-03	7.13e-03	1	COL1A1,MATN3,COL1A2,FBN1
HP:0001159	Syndactyly	4.10e-02	4.10e-02	1	FGFR3,FBLN1,SALL4,XYLT1,DLX5,GLI3,ACTA2,PVRL1,SEMA5A,COL7A1,KCNJ8,TWIST1,BMP4,BMP2,DOCK6,CHSY1,MYH11,LRP4,CACNA1C,GJA1,TGFBR2,FBN1,DCHS1,ROR2,ZEB2,EXT1,NDN,NOG,PRKG1,FAT4,MFAP5,TWIST2,TUBB3
HP:0003508	Proportionate short stature	3.20e-04	3.20e-04	1	FGFR3,EVC,PTHLH,COL9A3,XYLT1,COMP,DLX5,COL1A1,GHR,PDE4D,LTBP2,COL10A1,RUNX2,ADAMTS10,ACAN,COL1A2,FBN1
HP:0003502	Mild short stature	1.34e-03	1.34e-03	1	EVC,COL9A3,XYLT1,COMP,COL1A1,PDE4D,COL10A1,COL1A2
HP:0100538	Abnormality of the supraorbital ridges	5.28e-03	5.28e-03	1	FGFR3,NDST1,SEC23A,CAV1,COL1A1,SEMA5A,GHR,SPARC,KCNJ8,TWIST1,EDA2R,SERPINF1,KRAS,FKBP10,COL1A2,ANTXR1,ZFPM2,SOX11,HBA1,TUBB3
HP:0000336	Prominent supraorbital ridges	4.05e-02	4.05e-02	1	NDST1,SEC23A,CAV1,COL1A1,SEMA5A,SPARC,KCNJ8,EDA2R,SERPINF1,FKBP10,COL1A2
HP:0001635	Congestive heart failure	3.30e-02	3.30e-02	1	ELN,FGFR3,PLOD1,CAV1,CLIP2,COL1A1,WFS1,LAMA4,CTGF,LDB3,FBLN5,TPM1,GJA1,NEXN,COL1A2,FBN1,SGCD,EFEMP2,SH3PXD2B,DES,SLC2A10,ENPP1,ADAMTSL2,PLN,HBA1
HP:0000499	Abnormality of the eyelashes	7.81e-04	7.81e-04	1	SNAI2,XYLT1,COL1A1,PVRL1,KCNJ8,COL5A1,EDA2R,SERPINF1,KRAS,FKBP10,HSPG2,SERPINH1,EDNRA,GJA1,APCDD1,CREB3L1,COL1A2,GJB2,FBN1,BMP1,COL3A1,ROR2,ANTXR1,SOX11,KANK2,TWIST2
HP:0000527	Long eyelashes	4.92e-03	4.92e-03	1	COL1A1,KCNJ8,SERPINF1,FKBP10,HSPG2,SERPINH1,CREB3L1,COL1A2,FBN1,BMP1,ROR2,SOX11
HP:0006482	Abnormality of dental morphology	4.52e-04	4.52e-04	1	ELN,COL11A1,FGFR3,EVC,ADAMTS2,SEC23A,DLX5,CLIP2,PVRL1,SMOC2,GHR,LTBP2,CHST3,COL5A1,EDA2R,CHSY1,KRAS,ADAMTS10,CTSK,GJA1,ANTXR2,FBN1,TNXB,COL3A1,ROR2,FAM20C,FAT4,TCF4,TWIST2,SCARF2
HP:0000691	Microdontia	3.24e-02	3.24e-02	1	ELN,FGFR3,EVC,SEC23A,DLX5,CLIP2,PVRL1,SMOC2,GHR,CHST3,COL5A1,EDA2R,CHSY1,GJA1,TNXB,COL3A1,FAM20C,TWIST2
HP:0000235	Abnormality of the fontanelles or cranial sutures	1.29e-07	1.29e-07	1	CYP26B1,NFIX,ELN,COL11A1,FGFR3,GLI2,ADAMTS2,MMP2,SEC23A,GLI3,ACTA2,COL1A1,DSE,SPARC,PDGFRB,TWIST1,COL10A1,RUNX2,BMP4,SERPINF1,MYH11,KRAS,AGT,FBLN5,FKBP10,HSPG2,CTSK,SERPINH1,MMP14,CREB3L1,SKI,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,BMP1,COL3A1,ROR2,ANTXR1,EFEMP2,SH3PXD2B,FAM20C,MAF,GPC6,PRKG1,FAT4,SLC2A10,ENPP1,MFAP5,SCARF2
HP:0011328	Abnormality of fontanelles	3.22e-05	3.22e-05	1	COL11A1,FGFR3,ADAMTS2,MMP2,SEC23A,GLI3,COL1A1,DSE,SPARC,RUNX2,SERPINF1,AGT,FKBP10,CTSK,SERPINH1,MMP14,CREB3L1,SKI,COL1A2,FBN1,DCHS1,BMP1,ROR2,ANTXR1,SH3PXD2B,FAM20C,FAT4
HP:0000239	Large fontanelles	2.65e-05	2.65e-05	1	COL11A1,FGFR3,ADAMTS2,SEC23A,GLI3,COL1A1,DSE,SPARC,SERPINF1,AGT,FKBP10,SERPINH1,CREB3L1,SKI,COL1A2,FBN1,DCHS1,BMP1,ROR2,ANTXR1,SH3PXD2B,FAM20C,FAT4
HP:0000236	Abnormality of the anterior fontanelle	3.43e-07	3.43e-07	1	COL11A1,FGFR3,ADAMTS2,MMP2,SEC23A,GLI3,COL1A1,SPARC,RUNX2,SERPINF1,FKBP10,CTSK,SERPINH1,MMP14,CREB3L1,SKI,COL1A2,FBN1,DCHS1,BMP1,ROR2,ANTXR1,SH3PXD2B,FAT4
HP:0000260	Wide anterior fontanel	1.39e-09	1.39e-09	1	COL11A1,FGFR3,ADAMTS2,SEC23A,GLI3,COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,SKI,COL1A2,FBN1,DCHS1,BMP1,ROR2,ANTXR1,SH3PXD2B,FAT4
HP:0011329	Abnormality of cranial sutures	4.07e-10	4.07e-10	1	CYP26B1,NFIX,ELN,COL11A1,FGFR3,GLI2,ADAMTS2,MMP2,SEC23A,GLI3,ACTA2,COL1A1,DSE,SPARC,PDGFRB,TWIST1,COL10A1,RUNX2,BMP4,SERPINF1,MYH11,KRAS,AGT,FBLN5,FKBP10,HSPG2,CTSK,SERPINH1,MMP14,CREB3L1,SKI,TGFBR2,COL1A2,FBN1,DCHS1,TNXB,BMP1,COL3A1,ROR2,ANTXR1,EFEMP2,SH3PXD2B,MAF,GPC6,PRKG1,FAT4,SLC2A10,ENPP1,MFAP5,SCARF2
HP:0010537	Wide cranial sutures	1.52e-03	1.52e-03	1	COL1A1,SPARC,SERPINF1,AGT,FKBP10,SERPINH1,CREB3L1,COL1A2,DCHS1,BMP1,FAT4
HP:0002645	Wormian bones	4.09e-08	4.09e-08	1	ELN,COL1A1,SPARC,PDGFRB,RUNX2,SERPINF1,FBLN5,FKBP10,HSPG2,CTSK,SERPINH1,CREB3L1,COL1A2,TNXB,BMP1,COL3A1,EFEMP2,SH3PXD2B
HP:0000270	Delayed cranial suture closure	4.43e-09	4.43e-09	1	ELN,FGFR3,GLI2,ADAMTS2,MMP2,SEC23A,GLI3,COL1A1,DSE,SPARC,PDGFRB,TWIST1,RUNX2,SERPINF1,FBLN5,FKBP10,CTSK,SERPINH1,MMP14,CREB3L1,SKI,COL1A2,BMP1,ROR2,ANTXR1,SH3PXD2B,MAF
HP:0001363	Craniosynostosis	2.11e-03	2.11e-03	1	CYP26B1,NFIX,FGFR3,GLI3,ACTA2,TWIST1,COL10A1,BMP4,MYH11,KRAS,SKI,TGFBR2,FBN1,GPC6,PRKG1,FAT4,SLC2A10,ENPP1,MFAP5,SCARF2
HP:0001757	High-frequency sensorineural hearing impairment	1.23e-02	1.23e-02	1	FKBP14,COL4A5,COL4A6
HP:0003199	Decreased muscle mass	5.00e-02	5.00e-02	1	COL1A1,SPARC,TGFB3,SERPINF1,LRP4,FKBP10,COL1A2,FBN1,NDN
HP:0005257	Thoracic hypoplasia	9.69e-04	9.69e-04	1	COL11A1,FGFR3,EVC,SEC23A,XYLT1,COL1A1,SPARC,KCNJ8,RUNX2,MATN3,SERPINF1,LRP4,FKBP10,HSPG2,CTSK,SERPINH1,CREB3L1,SKI,DDR2,ACTG2,COL1A2,FBN1,DCHS1,BMP1,FAM20C,FAT4
HP:0000774	Narrow chest	5.66e-03	5.66e-03	1	COL11A1,FGFR3,EVC,SEC23A,XYLT1,COL1A1,SPARC,KCNJ8,RUNX2,SERPINF1,LRP4,FKBP10,HSPG2,CTSK,SERPINH1,CREB3L1,SKI,ACTG2,COL1A2,FBN1,DCHS1,BMP1,FAT4
HP:0004930	Abnormality of the pulmonary vasculature	2.39e-09	2.39e-09	1	NFIX,SNAI2,ELN,FGFR3,FOXF1,CAV1,CLIP2,ACTA2,COL1A1,MGP,LAMA4,SPARC,MUC5B,CTGF,TGFB3,SMAD9,LDB3,CHST3,DOCK6,COL5A1,SERPINF1,MYH11,KRAS,FBLN5,TPM1,FKBP10,HSPG2,SERPINH1,GJA1,CREB3L1,NEXN,TGFBR2,COL1A2,FBN1,BMP1,COL3A1,ZEB2,SGCD,KCNK3,EFEMP2,DES,GPC6,PRKG1,SLC2A10,MFAP5,ADAMTSL2,PLN
HP:0005304	Hypoplastic pulmonary veins	1.51e-05	1.51e-05	1	COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0004414	Abnormality of the pulmonary artery	4.30e-10	4.30e-10	1	NFIX,SNAI2,ELN,FGFR3,FOXF1,CAV1,CLIP2,ACTA2,COL1A1,MGP,LAMA4,SPARC,MUC5B,CTGF,TGFB3,SMAD9,LDB3,CHST3,DOCK6,COL5A1,SERPINF1,MYH11,KRAS,FBLN5,TPM1,FKBP10,HSPG2,SERPINH1,GJA1,CREB3L1,NEXN,TGFBR2,COL1A2,FBN1,BMP1,COL3A1,ZEB2,SGCD,KCNK3,EFEMP2,DES,GPC6,PRKG1,SLC2A10,MFAP5,ADAMTSL2,PLN
HP:0004960	Absent pulmonary artery	1.51e-05	1.51e-05	1	COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0004415	Pulmonary artery stenosis	2.99e-02	2.99e-02	1	ELN,CLIP2,MGP,DOCK6,ZEB2,GPC6,SLC2A10
HP:0004890	Elevated pulmonary artery pressure	1.89e-05	1.89e-05	1	NFIX,FGFR3,FOXF1,CAV1,ACTA2,COL1A1,MGP,MUC5B,CTGF,SMAD9,CHST3,DOCK6,SERPINF1,FKBP10,HSPG2,SERPINH1,GJA1,CREB3L1,COL1A2,FBN1,BMP1,KCNK3,ADAMTSL2
HP:0002092	Pulmonary hypertension	1.89e-05	1.89e-05	1	NFIX,FGFR3,FOXF1,CAV1,ACTA2,COL1A1,MGP,MUC5B,CTGF,SMAD9,CHST3,DOCK6,SERPINF1,FKBP10,HSPG2,SERPINH1,GJA1,CREB3L1,COL1A2,FBN1,BMP1,KCNK3,ADAMTSL2
HP:0004937	Pulmonary artery aneurysm	2.85e-06	2.85e-06	1	ACTA2,MYH11,FBLN5,TGFBR2,FBN1,EFEMP2,PRKG1,MFAP5
HP:0004927	Pulmonary artery dilatation	3.26e-03	3.26e-03	1	FBLN5,FBN1,EFEMP2
HP:0005306	Capillary hemangiomas	2.92e-02	2.92e-02	1	FLT4,SEC23A,GLI3,KDR,ANTXR1
HP:0000766	Abnormality of the sternum	4.38e-09	4.38e-09	1	NFIX,KAL1,SNAI2,ELN,FGFR3,EVC,NALCN,XYLT1,CLIP2,ACTA2,COL1A1,DSE,SPARC,TGFB3,BMP2,COL5A1,SERPINF1,RIN2,MYH11,KRAS,FBLN5,FKBP10,HSPG2,IL17RD,MEGF10,SERPINH1,CREB3L1,SKI,DDR2,TGFBR2,COL1A2,SPRED1,FBN1,DCHS1,BMP1,COL3A1,ROR2,ZEB2,EFEMP2,SH3PXD2B,SOX11,FAM20C,NOG,PRKG1,FAT4,SLC2A10,ENPP1,MFAP5,ADAMTSL2,PAPSS2,COL5A2,HBA1,SCARF2,TUBB3
HP:0000767	Pectus excavatum	4.98e-10	4.98e-10	1	NFIX,KAL1,SNAI2,ELN,FGFR3,XYLT1,CLIP2,ACTA2,COL1A1,DSE,SPARC,TGFB3,COL5A1,SERPINF1,MYH11,KRAS,FBLN5,FKBP10,HSPG2,IL17RD,MEGF10,SERPINH1,CREB3L1,SKI,DDR2,TGFBR2,COL1A2,FBN1,DCHS1,BMP1,COL3A1,ROR2,ZEB2,EFEMP2,SH3PXD2B,FAM20C,NOG,PRKG1,FAT4,SLC2A10,MFAP5,ADAMTSL2,COL5A2,SCARF2,TUBB3
HP:0000768	Pectus carinatum	2.73e-08	2.73e-08	1	EVC,NALCN,XYLT1,ACTA2,COL1A1,SPARC,TGFB3,BMP2,COL5A1,SERPINF1,MYH11,KRAS,FKBP10,HSPG2,SERPINH1,CREB3L1,SKI,TGFBR2,COL1A2,FBN1,BMP1,ROR2,ZEB2,PRKG1,SLC2A10,MFAP5,PAPSS2,COL5A2,HBA1
HP:0001892	Abnormal bleeding	2.37e-04	2.37e-04	1	NFIX,ACTN1,PLOD1,ADAMTS2,TIMP3,FKBP14,SERPINE1,ACTA2,COL1A1,WFS1,VWF,DSE,PDGFRB,FN1,TGFB3,TEK,PLAU,F13A1,DOCK6,COL5A1,RIN2,MYH11,KRAS,PDGFRA,COL4A2,CD36,APP,KIT,RUNX1,TGFBR2,ITGA2,COL1A2,FBN1,GREM1,TNXB,COL3A1,CYP7B1,PLEC,PRKG1,KRT5,COL4A1,SLC2A10,ENPP1,MFAP5,F5,COL5A2,HBA1,ZNF469
HP:0011028	Abnormality of blood circulation	3.09e-02	3.09e-02	1	PLOD1,TIMP3,WFS1,VWF,FN1,TGFB3,TEK,PLAU,F13A1,DOCK6,KRAS,PDGFRA,COL4A2,APP,KIT,TGFBR2,GREM1,TNXB,COL3A1,CYP7B1,COL4A1,ENPP1,F5
HP:0011029	Internal hemorrhage	3.09e-02	3.09e-02	1	PLOD1,TIMP3,WFS1,VWF,FN1,TGFB3,TEK,PLAU,F13A1,DOCK6,KRAS,PDGFRA,COL4A2,APP,KIT,TGFBR2,GREM1,TNXB,COL3A1,CYP7B1,COL4A1,ENPP1,F5
HP:0011276	Vascular skin abnormality	4.29e-03	4.29e-03	1	NFIX,ACTN1,PLOD1,ADAMTS2,CAV1,FKBP14,ACTA2,COL1A1,VWF,DSE,PDGFRB,CTGF,CCND2,TGFB3,PLAU,F13A1,DOCK6,COL5A1,RIN2,MYH11,PDGFRA,GJA1,APCDD1,KIT,SKI,RUNX1,ANTXR2,TGFBR2,ITGA2,COL1A2,GJB2,FBN1,TNXB,COL3A1,ANTXR1,SOX11,PLEC,PRKG1,KRT5,SLC2A10,ENPP1,MFAP5,F5,COL5A2,HBA1,ZNF469
HP:0001933	Subcutaneous hemorrhage	1.01e-04	1.01e-04	1	NFIX,ACTN1,PLOD1,ADAMTS2,FKBP14,ACTA2,COL1A1,VWF,DSE,PDGFRB,TGFB3,PLAU,F13A1,COL5A1,RIN2,MYH11,RUNX1,TGFBR2,ITGA2,COL1A2,FBN1,TNXB,COL3A1,PLEC,PRKG1,KRT5,SLC2A10,ENPP1,MFAP5,F5,COL5A2,HBA1,ZNF469
HP:0000978	Bruising susceptibility	1.21e-09	1.21e-09	1	NFIX,PLOD1,ADAMTS2,FKBP14,ACTA2,COL1A1,VWF,DSE,TGFB3,PLAU,F13A1,COL5A1,RIN2,MYH11,RUNX1,TGFBR2,ITGA2,COL1A2,FBN1,TNXB,COL3A1,PLEC,PRKG1,KRT5,SLC2A10,ENPP1,MFAP5,F5,COL5A2,HBA1,ZNF469
HP:0002699	Abnormality of the foramen magnum	3.56e-02	3.56e-02	1	ELN,FGFR3,RUNX2,FBLN5
HP:0002677	Small foramen magnum	1.23e-02	1.23e-02	1	ELN,FGFR3,FBLN5
HP:0001058	Poor wound healing	3.25e-03	3.25e-03	1	COL1A1,COL5A1,COL1A2,COL5A2
HP:0100766	Abnormality of the lymphatic vessels	2.90e-02	2.90e-02	1	FLT4,VEGFC,GJC2
HP:0003759	Hypoplasia of lymphatic vessels	3.26e-03	3.26e-03	1	FLT4,VEGFC,GJC2
HP:0002682	Broad skull	1.23e-02	1.23e-02	1	LTBP2,ADAMTS10,FBN1
HP:0200007	Abnormal size of the palpebral fissures	4.86e-02	4.86e-02	1	ELN,NDST1,SALL4,CLIP2,COL1A1,PDE4D,CCND2,TWIST1,DOCK6,SERPINF1,KRAS,FBLN5,FKBP10,HSPG2,SERPINH1,GJA1,CREB3L1,SKI,COL1A2,FBN1,DCHS1,BMP1,ROR2,EFEMP2,SOX11,GPC6,FAT4,SLC2A10,ADAMTSL2,SCARF2
HP:0000637	Long palpebral fissure	2.39e-04	2.39e-04	1	COL1A1,PDE4D,CCND2,SERPINF1,KRAS,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1,ROR2
HP:0005922	Abnormal hand morphology	1.43e-02	1.43e-02	1	NFIX,CNTN1,FGFR3,EVC,GLI2,PTHLH,SALL4,XYLT1,COMP,CAV1,MGP,COL7A1,KCNJ8,CHST3,COL10A1,RUNX2,BMP4,BMP2,DOCK6,EDA2R,LRP4,PDGFRA,CTSK,GJA1,KIT,ACAN,SKI,ROR2,SOX11,FZD2,NOG
HP:0003121	Limb joint contracture	1.97e-06	1.97e-06	1	CNTN1,COL11A1,FGFR3,NDST1,SPEG,MMP2,NALCN,XYLT1,CAV1,GLI3,ACTA2,CNTNAP1,COL12A1,PRG4,CTGF,CCND2,CHST3,RUNX2,BMP4,SYNE1,MYH11,FKBP10,COL6A1,COL6A2,HSPG2,MEGF10,GJA1,MMP14,SKI,DDR2,ACTG2,ANTXR2,COL6A3,TGFBR2,GJB2,FBN1,ROR2,ZEB2,SH3PXD2B,DES,HIC1,NOG,PRKG1,BICD2,FAT4,MFAP5,ADAMTSL2,TWIST2,SCARF2,TUBB3
HP:0005750	Contractures of the joints of the lower limbs	5.18e-05	5.18e-05	1	FGFR3,NDST1,SPEG,MMP2,NALCN,CAV1,GLI3,CNTNAP1,COL12A1,CTGF,CCND2,SYNE1,FKBP10,COL6A1,COL6A2,HSPG2,MMP14,SKI,DDR2,COL6A3,GJB2,FBN1,BICD2,SCARF2
HP:0100360	Contractures of the joints of the upper limbs	1.19e-07	1.19e-07	1	CNTN1,COL11A1,FGFR3,MMP2,NALCN,XYLT1,GLI3,ACTA2,COL12A1,PRG4,CHST3,RUNX2,BMP4,SYNE1,MYH11,FKBP10,COL6A1,COL6A2,HSPG2,MEGF10,GJA1,MMP14,SKI,DDR2,ACTG2,ANTXR2,COL6A3,TGFBR2,GJB2,FBN1,ROR2,ZEB2,SH3PXD2B,DES,HIC1,NOG,PRKG1,FAT4,MFAP5,ADAMTSL2,TWIST2,SCARF2,TUBB3
HP:0011314	Abnormality of long bone morphology	1.15e-05	1.15e-05	1	NFIX,ELN,COL11A1,FGFR3,EVC,MMP2,PTHLH,COL9A3,SALL4,XYLT1,COMP,GLI3,CLIP2,COL1A1,NKX3-2,MGP,SEMA5A,GHR,SPARC,PDE4D,PDGFRB,LTBP2,KCNJ8,CHST3,COL10A1,RUNX2,BMP2,DOCK6,DPP6,CHSY1,MATN3,SERPINF1,KRAS,LRP4,FKBP10,ADAMTS10,HSPG2,CTSK,SERPINH1,GJA1,MMP14,CREB3L1,ACAN,SKI,DDR2,ANTXR2,COL1A2,FBN1,DCHS1,BMP1,ROR2,ANTXR1,ZFPM2,SH3PXD2B,FAM20C,FZD2,EXT1,GPC6,NOG,FAT4,ADAMTSL2,PAPSS2,ZNF469,SCARF2
HP:0003100	Slender long bone	8.20e-03	8.20e-03	1	NFIX,COL1A1,PDGFRB,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1,SCARF2
HP:0005622	Broad long bones	3.84e-03	3.84e-03	1	COL11A1,XYLT1,GLI3,COL1A1,LTBP2,COL10A1,DPP6,ADAMTS10,GJA1,ACAN,DDR2,COL1A2,FBN1,ROR2,GPC6,NOG
HP:0006367	Crumpled long bones	1.51e-05	1.51e-05	1	COL1A1,SPARC,SERPINF1,FKBP10,SERPINH1,CREB3L1,COL1A2,BMP1
HP:0000940	Abnormal diaphysis morphology	2.13e-05	2.13e-05	1	NFIX,ELN,COL11A1,FGFR3,EVC,COL9A3,XYLT1,COMP,CLIP2,COL1A1,NKX3-2,SPARC,CHST3,COL10A1,RUNX2,MATN3,SERPINF1,KRAS,FKBP10,HSPG2,SERPINH1,GJA1,CREB3L1,ACAN,SKI,DDR2,ANTXR2,COL1A2,FBN1,BMP1,SH3PXD2B,FAM20C,EXT1,PAPSS2,SCARF2
HP:0005930	Abnormality of epiphysis morphology	2.30e-02	2.30e-02	1	COL11A1,FGFR3,EVC,MMP2,COL9A3,XYLT1,COMP,NKX3-2,MGP,PDE4D,CHST3,COL10A1,RUNX2,BMP2,MATN3,HSPG2,CTSK,MMP14,ACAN,DDR2,FBN1,EXT1,NOG,ADAMTSL2,PAPSS2,ZNF469
HP:0010585	Small epiphyses	2.07e-02	2.07e-02	1	COL11A1,COL9A3,COMP,CHST3,MATN3
HP:0003026	Short long bone	5.10e-04	5.10e-04	1	COL11A1,FGFR3,EVC,PTHLH,SALL4,XYLT1,COMP,SEMA5A,GHR,PDE4D,CHST3,DOCK6,CHSY1,MATN3,LRP4,HSPG2,DDR2,FBN1,DCHS1,ROR2,SH3PXD2B,FZD2,GPC6,NOG,FAT4,ADAMTSL2,PAPSS2,SCARF2
HP:0000944	Abnormality of the metaphyses	9.84e-03	9.84e-03	1	COL11A1,FGFR3,MMP2,XYLT1,COMP,NKX3-2,PDGFRB,KCNJ8,COL10A1,RUNX2,MATN3,HSPG2,GJA1,MMP14,SKI,DDR2,FBN1,ANTXR1,ZFPM2,SH3PXD2B,EXT1,GPC6,PAPSS2
HP:0003016	Metaphyseal widening	3.39e-03	3.39e-03	1	COL11A1,FGFR3,MMP2,XYLT1,COMP,KCNJ8,RUNX2,MATN3,HSPG2,GJA1,MMP14,SKI,DDR2,FBN1,SH3PXD2B
HP:0011927	Short digit	1.67e-05	1.67e-05	1	NFIX,COL11A1,FGFR3,EVC,GLI2,ADAMTS2,PTHLH,SALL4,XYLT1,COMP,GLI3,ACTA2,MGP,GHR,PDE4D,PDGFRB,LTBP2,KCNJ8,TWIST1,CHST3,COL10A1,RUNX2,BMP4,BMP2,DOCK6,EDA2R,CHSY1,RIN2,MYH11,KRAS,LRP4,ADAMTS10,CTSK,GJA1,ACAN,SKI,NTNG1,ANTXR2,TGFBR2,FBN1,ROR2,ZFPM2,SH3PXD2B,SOX11,FAM20C,MAF,FZD2,EXT1,NOG,PRKG1,TCF4,MFAP5,ADAMTSL2,PAPSS2,HBA1
HP:0001156	Brachydactyly syndrome	9.16e-06	9.16e-06	1	COL11A1,FGFR3,EVC,PTHLH,XYLT1,COMP,GLI3,ACTA2,GHR,PDE4D,PDGFRB,LTBP2,TWIST1,CHST3,COL10A1,RUNX2,BMP4,BMP2,DOCK6,CHSY1,RIN2,MYH11,KRAS,ADAMTS10,CTSK,GJA1,SKI,NTNG1,ANTXR2,TGFBR2,FBN1,ROR2,ZFPM2,SH3PXD2B,FAM20C,MAF,FZD2,EXT1,NOG,PRKG1,TCF4,MFAP5,ADAMTSL2,PAPSS2
HP:0005262	Abnormality of the synovia	2.95e-04	2.95e-04	1	ELN,EVC,MMP2,COL9A3,XYLT1,GLI3,COL1A1,COL12A1,SPARC,PRG4,COL10A1,MATN3,SERPINF1,KRAS,FBLN5,FKBP10,COL6A1,COL6A2,HSPG2,SERPINH1,GJA1,MMP14,CREB3L1,SHROOM4,DDR2,COL6A3,COL1A2,FBN1,BMP1,PAPSS2,ZNF469
