GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0007015	actin filament organization	5.94e-03	5.94e-03	1	LIMA1,BCAR1,ACTN1,FSCN1,FAT1,SORBS1,SFRP1,CXCL12,NEDD9,SEMA5A,DPYSL3,CTGF,CCL21,TPM1,PHLDB2,SLIT2,IQGAP2,SHROOM4,CDC42EP3,LMOD1,DLC1,MYADM,LPAR1,ARHGEF15,MAGEL2
GO:0061572	actin filament bundle organization	2.26e-02	2.26e-02	1	LIMA1,FSCN1,SORBS1,SFRP1,NEDD9,DPYSL3,CTGF,TPM1,PHLDB2,DLC1,LPAR1,ARHGEF15
GO:0051017	actin filament bundle assembly	2.06e-02	2.06e-02	1	LIMA1,FSCN1,SORBS1,SFRP1,NEDD9,DPYSL3,CTGF,TPM1,PHLDB2,DLC1,LPAR1,ARHGEF15
GO:0032956	regulation of actin cytoskeleton organization	7.76e-04	7.76e-04	1	EPHA3,LIMA1,FSCN1,ABL1,SFRP1,CXCL12,SEMA5A,PDGFRB,CTGF,TEK,LRP1,PDGFRA,CCL21,TPM1,PHLDB2,SLIT2,IQGAP2,CDC42EP3,DLC1,DAPK3,MYADM,LPAR1,ARHGEF15,MAGEL2
GO:0048009	insulin-like growth factor receptor signaling pathway	5.11e-05	5.11e-05	1	IGF1,GHR,IGFBP5,BMP2,CILP,IGFBP4,CRIM1,IGFBP6,IRS1
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	1.26e-03	1.26e-03	1	IGF1,IGFBP5,BMP2,CILP,IGFBP4,IGFBP6
GO:0043569	negative regulation of insulin-like growth factor receptor signaling pathway	1.01e-02	1.01e-02	1	IGFBP5,BMP2,CILP
GO:0051098	regulation of binding	2.21e-02	2.21e-02	1	IGF1,BAMBI,ABL1,CAV1,MDFI,TWIST1,BMP4,BMP2,SMO,NES,HMGA2,DAB2,SKI,HAND2,HEY1,DACT1,SOX11,NOG,PLN
GO:0051101	regulation of DNA binding	3.25e-02	3.25e-02	1	IGF1,MDFI,TWIST1,SMO,HMGA2,SKI,HAND2,HEY1,SOX11
GO:2000677	regulation of transcription regulatory region DNA binding	9.90e-03	9.90e-03	1	IGF1,TWIST1,HMGA2,HAND2,HEY1,SOX11
GO:0051099	positive regulation of binding	1.72e-02	1.72e-02	1	IGF1,BAMBI,ABL1,CAV1,TWIST1,BMP4,BMP2,HMGA2,SKI,HAND2,DACT1
GO:0051100	negative regulation of binding	4.92e-02	4.92e-02	1	CAV1,MDFI,SMO,NES,HMGA2,DAB2,HEY1,DACT1,SOX11,NOG,PLN
GO:2000679	positive regulation of transcription regulatory region DNA binding	9.51e-03	9.51e-03	1	IGF1,TWIST1,HMGA2,HAND2
GO:0034651	cortisol biosynthetic process	4.98e-02	4.98e-02	1	DKK3,BMP2,CACNA1H
GO:0007422	peripheral nervous system development	4.61e-02	4.61e-02	1	ETV1,GPC1,PMP22,EGR2,SKI,RUNX1
GO:0035988	chondrocyte proliferation	5.96e-03	5.96e-03	1	FGFR3,HMGA2,DDR2,SIX2
GO:0006929	substrate-dependent cell migration	1.80e-03	1.80e-03	1	FBLN1,FN1,ITGA11,SLIT2,VEGFC,ITGA2
GO:0016055	Wnt signaling pathway	3.18e-09	3.18e-09	1	MARK4,SNAI2,DKK3,CDK14,FERMT2,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,CPE,MDFI,PTK7,BICC1,LRP1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,APCDD1,DKK2,FZD7,FZD1,SKI,DACT1,GREM1,DAPK3,TMEM88,SOX7,MCC,HIC1,FZD2,NOG,TMEM198,SULF2,DACT3
GO:0060070	canonical Wnt signaling pathway	1.35e-07	1.35e-07	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,PTK7,BICC1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,DKK2,FZD7,FZD1,DACT1,GREM1,DAPK3,TMEM88,SOX7,MCC,FZD2,NOG,TMEM198
GO:0035567	non-canonical Wnt signaling pathway	9.89e-05	9.89e-05	1	SFRP1,SFRP4,NKD1,SFRP2,DAB2,FZD7,FZD1,DACT1,FZD2
GO:0030111	regulation of Wnt signaling pathway	4.85e-09	4.85e-09	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,MDFI,BICC1,LRP1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DIXDC1,TCF7L1,DAB2,APCDD1,DKK2,FZD1,SKI,DACT1,GREM1,DAPK3,TMEM88,SOX7,MCC,HIC1,FZD2,NOG,TMEM198,SULF2,DACT3
GO:2000050	regulation of non-canonical Wnt signaling pathway	1.81e-03	1.81e-03	1	SFRP1,NKD1,DAB2,DACT1
GO:0060828	regulation of canonical Wnt signaling pathway	1.54e-07	1.54e-07	1	SNAI2,DKK3,CDK14,BAMBI,SFRP1,CAV1,SFRP4,GLI3,COL1A1,BICC1,SOX4,BMP2,WNT2B,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DIXDC1,DAB2,DKK2,FZD1,DACT1,GREM1,DAPK3,TMEM88,SOX7,MCC,FZD2,NOG,TMEM198
GO:0030178	negative regulation of Wnt signaling pathway	3.58e-06	3.58e-06	1	SNAI2,DKK3,SFRP1,CAV1,SFRP4,GLI3,MDFI,BICC1,LRP1,BMP2,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DAB2,APCDD1,DKK2,DACT1,GREM1,TMEM88,MCC,HIC1,NOG,DACT3
GO:0090090	negative regulation of canonical Wnt signaling pathway	1.12e-04	1.12e-04	1	SNAI2,DKK3,SFRP1,CAV1,SFRP4,GLI3,BICC1,BMP2,LRP4,PRICKLE1,NKD1,SFRP2,NKD2,LATS2,DAB2,DKK2,DACT1,GREM1,TMEM88,MCC,NOG
GO:0030177	positive regulation of Wnt signaling pathway	4.04e-04	4.04e-04	1	BAMBI,SFRP1,CAV1,SFRP4,COL1A1,SOX4,BMP2,WNT2B,NKD1,SFRP2,DIXDC1,DAB2,DKK2,FZD1,SKI,DACT1,DAPK3,FZD2,TMEM198,SULF2
GO:2000052	positive regulation of non-canonical Wnt signaling pathway	4.19e-03	4.19e-03	1	SFRP1,NKD1,DAB2
GO:0090263	positive regulation of canonical Wnt signaling pathway	2.33e-02	2.33e-02	1	BAMBI,SFRP1,CAV1,SFRP4,COL1A1,SOX4,WNT2B,SFRP2,DIXDC1,DKK2,FZD1,DAPK3,FZD2,TMEM198
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	1.01e-02	1.01e-02	1	NKD1,DAB2,DACT1
GO:0019216	regulation of lipid metabolic process	2.18e-02	2.18e-02	1	SNAI2,DKK3,PPAP2A,FGFR3,SORBS1,CAV1,RARRES2,FGF1,PDGFRB,TEK,TWIST1,SNAI1,BMP2,PDGFRA,AGT,CCL21,ADRA2A,BMP6,KIT,IRS1,APOD
GO:0045834	positive regulation of lipid metabolic process	3.53e-02	3.53e-02	1	FGFR3,SORBS1,FGF1,PDGFRB,TEK,TWIST1,PDGFRA,AGT,CCL21,BMP6,KIT,IRS1
GO:1903727	positive regulation of phospholipid metabolic process	1.63e-02	1.63e-02	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0043550	regulation of lipid kinase activity	2.65e-02	2.65e-02	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	9.38e-03	9.38e-03	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0090218	positive regulation of lipid kinase activity	2.43e-03	2.43e-03	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	1.41e-03	1.41e-03	1	FGFR3,PDGFRB,TEK,PDGFRA,CCL21,KIT,IRS1
GO:0046660	female sex differentiation	6.24e-03	6.24e-03	1	PTPRN,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0042698	ovulation cycle	3.21e-04	3.21e-04	1	PTPRN,TGFB3,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0022602	ovulation cycle process	2.33e-04	2.33e-04	1	PTPRN,TGFB3,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0045137	development of primary sexual characteristics	2.93e-02	2.93e-02	1	PTPRN,TCF21,INHBA,WNT2B,PDGFRA,SLIT2,KIT,BASP1,SLIT3,ROBO2
GO:0046545	development of primary female sexual characteristics	2.43e-03	2.43e-03	1	PTPRN,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0008406	gonad development	2.64e-02	2.64e-02	1	PTPRN,TCF21,INHBA,WNT2B,PDGFRA,SLIT2,KIT,BASP1,SLIT3,ROBO2
GO:0008585	female gonad development	2.43e-03	2.43e-03	1	PTPRN,INHBA,PDGFRA,SLIT2,KIT,SLIT3,ROBO2
GO:0001553	luteinization	4.19e-03	4.19e-03	1	PTPRN,INHBA,PDGFRA
GO:0001554	luteolysis	1.09e-03	1.09e-03	1	SLIT2,SLIT3,ROBO2
GO:0061364	apoptotic process involved in luteolysis	1.09e-03	1.09e-03	1	SLIT2,SLIT3,ROBO2
GO:0010817	regulation of hormone levels	7.74e-03	7.74e-03	1	CYP26B1,HSD17B6,DKK3,PTPRN,C1QTNF3,IL11,PCSK5,SFRP1,RAB11FIP2,CPE,SLC2A1,INHBA,ITPR2,SOX4,BMP2,LIF,ALDH1A2,RAB11FIP5,AGT,CYP1B1,CORIN,ADRA2A,CACNA1C,BMP6,IRS1,NLGN2,C1QTNF1,SOX11,ALDH1A3,MME,CACNA1H
GO:0055082	cellular chemical homeostasis	4.66e-02	4.66e-02	1	PTPRN,C1QTNF3,HEPH,JPH4,ABL1,DMPK,CAV1,RAB11FIP2,CXCL12,WFS1,PDE4D,PKD2,PLCG1,SOX4,EDN2,ATP1B2,DLG4,PDGFRA,CD36,RAB11FIP5,CCL21,APP,JPH2,ADRA2A,CACNA1C,EDNRA,BMP6,THY1,CALB2,C1QTNF1,F2R,ENPP1,LPAR1,PLN,TGM2,CCL14
GO:0035924	cellular response to vascular endothelial growth factor stimulus	2.04e-03	2.04e-03	1	FLT4,PDGFRB,NR4A1,KDR,PDGFRA,ADAMTS12,EGR3,GAS1
GO:0097696	STAT cascade	3.63e-04	3.63e-04	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,PKD2,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,IRS1,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:1904892	regulation of STAT cascade	1.41e-04	1.41e-04	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:0007259	JAK-STAT cascade	3.63e-04	3.63e-04	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,PKD2,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,IRS1,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:0046425	regulation of JAK-STAT cascade	1.41e-04	1.41e-04	1	DCN,IGF1,FGFR3,CAV1,ASPN,GHR,LIF,LRRC4B,PODNL1,AGT,CYP1B1,LRRC4C,KIT,SOCS5,LRRC15,PODN,F2R,BGN,FLRT2
GO:1902532	negative regulation of intracellular signal transduction	6.71e-04	6.71e-04	1	DCN,SNAI2,RASAL2,FBLN1,C1QTNF3,CAV1,ASPN,CXCL12,RGS4,PKD2,DUSP1,TWIST1,SNAI1,BMP4,SH3BP4,LRRC4B,PODNL1,SPRY2,THBS1,EPHA2,SLIT2,SFRP2,LRRC4C,CREB3L1,SPRY1,DLC1,DACT1,SPRED1,SOCS5,LRRC15,PODN,MYADM,BGN,FLRT2,RASA3,STMN3,SPRED2
GO:1904893	negative regulation of STAT cascade	4.11e-05	4.11e-05	1	DCN,CAV1,ASPN,LRRC4B,PODNL1,LRRC4C,SOCS5,LRRC15,PODN,BGN,FLRT2
GO:0046426	negative regulation of JAK-STAT cascade	4.11e-05	4.11e-05	1	DCN,CAV1,ASPN,LRRC4B,PODNL1,LRRC4C,SOCS5,LRRC15,PODN,BGN,FLRT2
GO:0007224	smoothened signaling pathway	1.56e-02	1.56e-02	1	EVC,GLI2,CHRD,SFRP1,GLI3,BMP4,GLIS2,SMO,GAS1
GO:0008589	regulation of smoothened signaling pathway	2.77e-02	2.77e-02	1	EVC,CHRD,SFRP1,GLI3,GLIS2,GAS1
GO:0006112	energy reserve metabolic process	4.72e-02	4.72e-02	1	IGF1,SORBS1,SLC2A1,PPP1R3C,ITPR2,GNG11,GFPT2,ADRA2A,CACNA1C,PID1,IGF2,GNG4,IRS1,PPP1R3B,GNG2,ENPP1
GO:0090030	regulation of steroid hormone biosynthetic process	1.93e-02	1.93e-02	1	DKK3,BMP2,BMP6
GO:0008212	mineralocorticoid metabolic process	2.05e-02	2.05e-02	1	DKK3,BMP2,BMP6,CACNA1H
GO:0032341	aldosterone metabolic process	5.96e-03	5.96e-03	1	DKK3,BMP2,BMP6,CACNA1H
GO:0032344	regulation of aldosterone metabolic process	1.93e-02	1.93e-02	1	DKK3,BMP2,BMP6
GO:0046184	aldehyde biosynthetic process	3.81e-02	3.81e-02	1	DKK3,BMP2,BMP6,CACNA1H
GO:0010566	regulation of ketone biosynthetic process	4.98e-02	4.98e-02	1	DKK3,BMP2,BMP6
GO:0006705	mineralocorticoid biosynthetic process	2.05e-02	2.05e-02	1	DKK3,BMP2,BMP6,CACNA1H
GO:0032342	aldosterone biosynthetic process	5.96e-03	5.96e-03	1	DKK3,BMP2,BMP6,CACNA1H
GO:0032347	regulation of aldosterone biosynthetic process	1.93e-02	1.93e-02	1	DKK3,BMP2,BMP6
GO:1901654	response to ketone	2.13e-06	2.13e-06	1	SFRP1,CAV1,GHR,TNFSF4,TGFB3,PTGER2,CCL21,THBS1,SLIT2,SLIT3,GNG2,AQP1
GO:1901655	cellular response to ketone	3.86e-02	3.86e-02	1	SFRP1,TNFSF4,PTGER2,GNG2,AQP1
GO:0032570	response to progesterone	4.98e-02	4.98e-02	1	CAV1,TGFB3,THBS1
GO:0071229	cellular response to acid chemical	2.26e-02	2.26e-02	1	EPHA3,SFRP1,PTK7,TNFSF4,PKD2,PTGER2,SH3BP4,PID1,FZD7,CAPN2,GNG2,AQP1
GO:0033993	response to lipid	2.51e-02	2.51e-02	1	SNAI2,EPHA3,NGFR,PPAP2A,NEDD4,SFRP1,CAV1,SERPINE1,PTK7,GHR,FOXP1,TNFSF4,TCF21,TGFB3,TNFRSF8,PMEPA1,BMP4,PTGER2,SMO,CD36,CCL21,THBS1,TGFB1I1,SLIT2,DAB2,BMP6,PID1,FZD7,TGFBR2,HEYL,TNFRSF10D,SELP,F2R,SLIT3,GNG2,KANK2,AQP1
GO:0070542	response to fatty acid	1.41e-03	1.41e-03	1	SFRP1,TNFSF4,PTGER2,CD36,CCL21,PID1,GNG2
GO:0034694	response to prostaglandin	4.21e-03	4.21e-03	1	SFRP1,TNFSF4,PTGER2,CCL21,GNG2
GO:0034695	response to prostaglandin E	1.11e-03	1.11e-03	1	SFRP1,TNFSF4,PTGER2,CCL21,GNG2
GO:0071398	cellular response to fatty acid	1.50e-02	1.50e-02	1	SFRP1,TNFSF4,PTGER2,PID1,GNG2
GO:0071379	cellular response to prostaglandin stimulus	9.51e-03	9.51e-03	1	SFRP1,TNFSF4,PTGER2,GNG2
GO:0071380	cellular response to prostaglandin E stimulus	1.81e-03	1.81e-03	1	SFRP1,TNFSF4,PTGER2,GNG2
REAC:179812	GRB2 events in EGFR signaling	3.70e-02	3.70e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:187687	Signalling to ERKs	2.24e-02	2.24e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,PLCG1,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,MAPK12,SPRED2
REAC:187706	Signalling to p38 via RIT and RIN	4.53e-02	4.53e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:167044	Signalling to RAS	3.19e-02	3.19e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,MAPK12,SPRED2
REAC:169893	Prolonged ERK activation events	2.59e-02	2.59e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,PLCG1,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:170984	ARMS-mediated activation	4.53e-02	4.53e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:170968	Frs2-mediated activation	2.33e-02	2.33e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,PLCG1,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:180336	SHC1 events in EGFR signaling	3.70e-02	3.70e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:5654712	FRS-mediated FGFR4 signaling	3.90e-02	3.90e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:112412	SOS-mediated signalling	3.70e-02	3.70e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:5684996	MAPK1/MAPK3 signaling	5.00e-02	5.00e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:1250347	SHC1 events in ERBB4 signaling	3.70e-02	3.70e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:375165	NCAM signaling for neurite out-growth	2.15e-05	2.15e-05	1	CACNA1G,FYN,FGFR3,RASAL2,COL9A3,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,COL4A2,FGF7,COL6A1,COL6A2,IL17RD,CACNA1C,GFRA1,ANGPT1,KIT,COL6A3,SPRED1,IRS1,RASA3,COL4A1,COL4A5,CACNA1H,SPRED2,COL6A6
REAC:419037	NCAM1 interactions	2.25e-06	2.25e-06	1	CACNA1G,COL9A3,COL4A2,COL6A1,COL6A2,CACNA1C,GFRA1,COL6A3,COL4A1,COL4A5,CACNA1H,COL6A6
REAC:5654693	FRS-mediated FGFR1 signaling	3.90e-02	3.90e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:194138	Signaling by VEGF	3.49e-04	3.49e-04	1	FYN,FLT4,BCAR1,FGFR3,RASAL2,CAV1,SHB,VWF,RASGRF2,FGF1,PDGFRB,FN1,NRP2,PGF,DUSP1,TEK,ITPR2,PLCG1,KDR,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,VEGFC,GFRA1,ANGPT1,KIT,SPRED1,IRS1,SPHK1,CDH5,RASA3,MAPK12,SPRED2
REAC:194313	VEGF ligand-receptor interactions	3.93e-03	3.93e-03	1	FLT4,PGF,KDR,VEGFC
REAC:195399	VEGF binds to VEGFR leading to receptor dimerization	3.93e-03	3.93e-03	1	FLT4,PGF,KDR,VEGFC
REAC:4420097	VEGFA-VEGFR2 Pathway	5.03e-03	5.03e-03	1	FYN,BCAR1,FGFR3,RASAL2,CAV1,SHB,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,ITPR2,PLCG1,KDR,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,SPHK1,CDH5,RASA3,MAPK12,SPRED2
REAC:5218921	VEGFR2 mediated cell proliferation	3.57e-03	3.57e-03	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,ITPR2,PLCG1,KDR,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,SPHK1,RASA3,SPRED2
REAC:5654700	FRS-mediated FGFR2 signaling	3.90e-02	3.90e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:5654706	FRS-mediated FGFR3 signaling	3.90e-02	3.90e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:5673001	RAF/MAP kinase cascade	3.70e-02	3.70e-02	1	FYN,FGFR3,RASAL2,VWF,RASGRF2,FGF1,PDGFRB,FN1,DUSP1,TEK,SHC2,DLG4,KRAS,PDGFRA,FGF7,IL17RD,GFRA1,ANGPT1,KIT,SPRED1,IRS1,RASA3,SPRED2
REAC:71387	Metabolism of carbohydrates	6.66e-04	6.66e-04	1	DCN,VCAN,SLC2A3,GPC1,NDST1,OGN,B3GAT1,DSE,SDC1,SLC2A1,PPP1R3C,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,LUM,HSPG2,HS2ST1,ACAN,SDC2,HAS2,DSEL,GXYLT2,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3,PAPSS2
REAC:1630316	Glycosaminoglycan metabolism	7.87e-11	7.87e-11	1	DCN,VCAN,GPC1,NDST1,OGN,B3GAT1,DSE,SDC1,FMOD,CHST3,CHPF,OMD,CHSY1,LYVE1,LUM,HSPG2,HS2ST1,ACAN,SDC2,HAS2,DSEL,GXYLT2,CSPG4,CHST15,EXT1,BGN,GPC6,CHSY3,PAPSS2
REAC:1793185	Chondroitin sulfate/dermatan sulfate metabolism	6.62e-10	6.62e-10	1	DCN,VCAN,GPC1,B3GAT1,DSE,SDC1,CHST3,CHPF,CHSY1,HSPG2,SDC2,DSEL,GXYLT2,CSPG4,CHST15,BGN,GPC6,CHSY3
REAC:2022923	Dermatan sulfate biosynthesis	6.96e-05	6.96e-05	1	DCN,VCAN,DSE,DSEL,CSPG4,BGN
REAC:2022870	Chondroitin sulfate biosynthesis	2.80e-06	2.80e-06	1	DCN,VCAN,CHST3,CHPF,CHSY1,CSPG4,CHST15,BGN,CHSY3
REAC:1638091	Heparan sulfate/heparin (HS-GAG) metabolism	6.50e-06	6.50e-06	1	DCN,VCAN,GPC1,NDST1,B3GAT1,SDC1,HSPG2,HS2ST1,SDC2,GXYLT2,CSPG4,EXT1,BGN,GPC6
REAC:2024096	HS-GAG degradation	4.37e-02	4.37e-02	1	GPC1,SDC1,HSPG2,SDC2,GPC6
REAC:2022928	HS-GAG biosynthesis	1.41e-03	1.41e-03	1	GPC1,NDST1,SDC1,HSPG2,HS2ST1,SDC2,EXT1,GPC6
REAC:1971475	A tetrasaccharide linker sequence is required for GAG synthesis	2.93e-07	2.93e-07	1	DCN,VCAN,GPC1,B3GAT1,SDC1,HSPG2,SDC2,GXYLT2,CSPG4,BGN,GPC6
REAC:381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	6.07e-04	6.07e-04	1	IGF1,MMP2,IGFBP5,IGFBP4,IGF2,IGFBP6,PAPPA
REAC:1500931	Cell-Cell communication	2.32e-03	2.32e-03	1	FYN,CLDN11,ACTN1,FERMT2,CLDN15,PVRL1,FLNC,CDH11,CASK,ITGB1,FBLIM1,PARD6G,PLEC,CDH5,KIRREL,CLDN5,MAPK12,PARVA
REAC:446728	Cell junction organization	1.87e-03	1.87e-03	1	CLDN11,ACTN1,FERMT2,CLDN15,PVRL1,FLNC,CDH11,ITGB1,FBLIM1,PARD6G,PLEC,CDH5,CLDN5,PARVA
REAC:446353	Cell-extracellular matrix interactions	2.02e-03	2.02e-03	1	ACTN1,FERMT2,FLNC,ITGB1,FBLIM1,PARVA
REAC:373760	L1CAM interactions	4.96e-02	4.96e-02	1	CNTN1,NRCAM,LAMB1,DNM1,CNTNAP1,NRP2,DLG4,ITGA10,ITGB1,ITGA5,ITGA2,ITGA1
REAC:447038	NrCAM interactions	3.71e-02	3.71e-02	1	NRCAM,NRP2,DLG4
REAC:447043	Neurofascin interactions	3.71e-02	3.71e-02	1	CNTN1,NRCAM,CNTNAP1
REAC:447041	CHL1 interactions	6.77e-03	6.77e-03	1	ITGA10,ITGB1,ITGA2,ITGA1
REAC:3781865	Diseases of glycosylation	2.99e-18	2.99e-18	1	DCN,VCAN,GPC1,ADAMTS2,OGN,SEMA5A,SDC1,MUC5B,FMOD,OMD,ADAMTS7,THBS1,ADAMTS14,LUM,ADAMTS10,HSPG2,ADAMTSL4,ADAMTS16,ADAMTS12,ADAMTS5,ADAMTSL3,ACAN,ADAMTS4,SPON2,ADAMTS9,SDC2,CSPG4,ADAMTSL1,BGN,GPC6,THBS2,ADAMTSL2
REAC:3560782	Diseases associated with glycosaminoglycan metabolism	6.13e-11	6.13e-11	1	DCN,VCAN,GPC1,OGN,SDC1,FMOD,OMD,LUM,HSPG2,ACAN,SDC2,CSPG4,BGN,GPC6
REAC:3560801	Defective B3GAT3 causes JDSSDHD	1.62e-06	1.62e-06	1	DCN,VCAN,GPC1,SDC1,HSPG2,SDC2,CSPG4,BGN,GPC6
